"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
208,20,"RL",70.0499583680267,12493,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1960,1960,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","Po","Mn","0",419,"LwQ",306,375,1100,"GasA","TA","Y","SBrkr",1100,0,0,1100,1,0,1,0,3,1,"TA",6,"Typ",1,"Gd","2Types","1960","Fin",1,312,"Po","Po","Y",355,0,0,0,0,0,"0","GdPrv","0",0,4,2008,"WD","Normal",141000
209,60,"RL",70.0499583680267,14364,"Pave","0","IR1","Low","AllPub","Inside","Mod","SawyerW","Norm","Norm","1Fam","2Story",7,5,1988,1989,"Gable","CompShg","Plywood","Plywood","BrkFace",128,"Gd","TA","CBlock","Fa","Po","Av","BLQ",1065,"Rec",0,92,1157,"GasA","Ex","Y","SBrkr",1180,882,0,2062,1,0,2,1,3,1,"TA",7,"Typ",1,"Fa","2Types","1988","0",2,454,"Po","Po","Y",60,55,0,0,154,0,"0","0","0",0,4,2007,"WD","Normal",277000
210,20,"RL",75,8250,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,7,1964,1964,"Hip","CompShg","HdBoard","HdBoard","Stone",260,"TA","TA","CBlock","Fa","Po","Mn","LwQ",787,"Rec",0,305,1092,"GasA","Ex","Y","SBrkr",1092,0,0,1092,1,0,1,0,3,1,"TA",6,"Typ",0,"0","2Types","1964","Fin",2,504,"Po","Fa","Y",0,0,0,0,0,0,"0","GdWo","0",0,7,2008,"WD","Normal",145000
211,30,"RL",67,5604,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1925,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","CBlock","Gd","Po","Mn","LwQ",468,"Rec",0,396,864,"GasA","TA","N","FuseA",864,0,0,864,1,0,1,0,2,1,"TA",5,"Typ",0,"0","0","1980","0",0,0,"0","0","Y",0,0,96,0,0,0,"0","0","0",0,4,2008,"WD","Normal",98000
212,20,"RL",83,10420,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Fa","Po","Gd","BLQ",36,"Rec",0,1176,1212,"GasA","Ex","Y","SBrkr",1212,0,0,1212,0,0,2,0,3,1,"Gd",6,"Typ",0,"0","2Types","2009","Fin",2,460,"Po","Po","Y",100,22,0,0,0,0,"0","0","0",0,3,2010,"WD","Normal",186000
213,60,"FV",72,8640,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Fa","Po","Mn","BLQ",822,"Rec",0,78,900,"GasA","Ex","Y","SBrkr",932,920,0,1852,1,0,2,1,3,1,"Gd",7,"Typ",1,"Po","2Types","2009","Fin",2,644,"Po","Po","Y",168,108,0,0,0,0,"0","0","0",0,7,2009,"New","Partial",252678
214,20,"RL",43,13568,"Pave","0","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Fa","Po","Mn","0",716,"Rec",0,274,990,"GasA","Ex","Y","SBrkr",990,0,0,990,0,1,1,0,3,1,"TA",5,"Typ",0,"0","2Types","1996","RFn",2,576,"Po","Po","Y",224,0,0,0,0,0,"0","0","0",0,7,2006,"WD","Normal",156000
215,60,"RL",70.0499583680267,10900,"Pave","0","IR1","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,7,1977,1977,"Gable","CompShg","HdBoard","HdBoard","BrkFace",153,"TA","TA","CBlock","Fa","Po","Mn","BLQ",378,"Rec",0,311,689,"GasA","Ex","Y","SBrkr",689,703,0,1392,0,0,1,1,3,1,"TA",6,"Typ",0,"0","2Types","1977","0",1,299,"Po","Po","Y",0,36,0,0,0,0,"0","GdWo","Othr",450,3,2010,"WD","Normal",161750
216,20,"RL",72,10011,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1957,1996,"Gable","CompShg","HdBoard","HdBoard","BrkFace",64,"TA","TA","CBlock","Gd","Po","Mn","ALQ",360,"Rec",0,710,1070,"GasA","TA","Y","SBrkr",1236,0,0,1236,0,1,1,0,2,1,"Gd",6,"Min1",1,"Ex","2Types","1957","RFn",1,447,"Po","Po","Y",0,0,0,0,0,0,"0","GdWo","0",0,5,2006,"WD","Normal",134450
217,20,"RL",65,8450,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",266,"Gd","TA","PConc","Fa","Po","Gd","BLQ",946,"Rec",0,490,1436,"GasA","Ex","Y","SBrkr",1436,0,0,1436,1,0,2,0,3,1,"Gd",8,"Typ",0,"0","2Types","2004","RFn",2,484,"Po","Po","Y",139,98,0,0,0,0,"0","0","0",0,4,2008,"WD","Normal",210000
218,70,"RM",57,9906,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",4,4,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","Po","Mn","Rec",0,"Rec",0,686,686,"GasA","Fa","N","SBrkr",810,518,0,1328,0,0,1,0,3,1,"TA",8,"Typ",0,"0","CarPort","1940","RFn",1,210,"Po","Po","Y",0,172,60,0,0,0,"0","0","0",0,9,2006,"WD","Family",107000
219,50,"RL",70.0499583680267,15660,"Pave","0","IR1","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",7,9,1939,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",312,"Gd","Gd","CBlock","Gd","Po","Mn","ALQ",341,"Rec",0,457,798,"GasA","Ex","Y","SBrkr",1137,817,0,1954,0,1,1,1,3,1,"Gd",8,"Typ",2,"Po","2Types","1939","RFn",2,431,"Po","Po","Y",0,119,150,0,0,0,"0","0","0",0,5,2008,"WD","Normal",311500
220,120,"RL",43,3010,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Fa","Po","0","BLQ",16,"Rec",0,1232,1248,"GasA","Ex","Y","SBrkr",1248,0,0,1248,0,0,2,0,2,1,"Gd",5,"Typ",0,"0","2Types","2005","0",2,438,"Po","Po","Y",108,0,0,0,0,0,"0","0","0",0,3,2006,"New","Partial",167240
221,20,"RL",73,8990,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","Gd","Rec",0,"Rec",0,1498,1498,"GasA","Ex","Y","SBrkr",1498,0,0,1498,0,0,2,0,2,1,"Gd",5,"Typ",0,"0","2Types","2006","Fin",2,675,"Po","Po","Y",351,33,0,0,0,0,"0","0","0",0,4,2006,"New","Partial",204900
222,60,"RL",70.0499583680267,8068,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,1010,1010,"GasA","Ex","Y","SBrkr",1010,1257,0,2267,0,0,2,1,4,1,"Gd",8,"Typ",1,"Po","Basment","2002","Fin",2,390,"Po","Po","Y",120,46,0,0,0,0,"0","0","0",0,12,2009,"ConLI","Normal",200000
223,60,"RL",85,11475,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","2Story",6,6,1975,1975,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Fa","Po","Mn","0",550,"Rec",0,163,713,"GasA","TA","Y","SBrkr",811,741,0,1552,1,0,2,1,3,1,"TA",6,"Typ",1,"Po","2Types","1975","Fin",2,434,"Po","Po","Y",209,208,0,0,0,0,"0","GdWo","0",0,2,2006,"WD","Normal",179900
224,20,"RL",70,10500,"Pave","0","Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1971,1971,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","Po","Mn","0",524,"GLQ",180,160,864,"GasA","Gd","Y","SBrkr",864,0,0,864,0,0,1,0,2,1,"TA",4,"Typ",0,"0","CarPort","1989","RFn",2,576,"Po","Po","Y",216,0,0,0,0,0,"0","0","0",0,3,2009,"WD","Abnorml",97000
225,20,"RL",103,13472,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",10,5,2003,2003,"Hip","CompShg","VinylSd","VinylSd","BrkFace",922,"Ex","TA","PConc","0","Po","Av","BLQ",56,"Rec",0,2336,2392,"GasA","Ex","Y","SBrkr",2392,0,0,2392,0,0,2,0,3,1,"Ex",8,"Typ",1,"0","2Types","2003","0",3,968,"Po","Po","Y",248,105,0,0,0,0,"0","0","0",0,6,2009,"WD","Normal",386250
226,160,"RM",21,1680,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",5,5,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",142,"TA","TA","CBlock","Gd","Po","Mn","Rec",0,"Rec",0,630,630,"GasA","TA","Y","SBrkr",630,672,0,1302,0,0,2,1,3,1,"TA",6,"Typ",0,"0","CarPort","1991","RFn",1,280,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,5,2009,"COD","Abnorml",112000
227,60,"RL",82,9950,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","BrkFace",290,"Gd","TA","PConc","Fa","Po","Mn","BLQ",565,"Rec",0,638,1203,"GasA","Ex","Y","SBrkr",1214,1306,0,2520,0,0,2,1,4,1,"Gd",9,"Typ",1,"Po","2Types","1995","Fin",3,721,"Po","Po","Y",224,114,0,0,0,0,"0","0","0",0,6,2007,"WD","Abnorml",290000
228,160,"RM",21,1869,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,6,1970,1970,"Gable","CompShg","HdBoard","HdBoard","BrkFace",127,"TA","TA","CBlock","Gd","Po","Mn","LwQ",321,"Rec",0,162,483,"GasA","TA","Y","SBrkr",483,504,0,987,0,0,1,1,2,1,"TA",5,"Typ",0,"0","CarPort","1987","RFn",1,280,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,9,2008,"WD","Normal",106000
229,20,"RL",70,8521,"Pave","0","Reg","Lvl","AllPub","FR2","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","Po","Mn","0",842,"Rec",0,70,912,"GasA","TA","Y","SBrkr",912,0,0,912,0,0,1,0,3,1,"TA",5,"Typ",1,"Ex","CarPort","1974","RFn",1,336,"Po","Po","Y",0,0,0,0,0,0,"0","GdWo","0",0,5,2010,"WD","Normal",125000
230,120,"RL",43,3182,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Fa","Po","0","BLQ",16,"Rec",0,1357,1373,"GasA","Ex","Y","SBrkr",1555,0,0,1555,0,0,2,0,2,1,"Gd",7,"Typ",1,"Po","2Types","2005","0",2,430,"Po","Po","Y",143,20,0,0,0,0,"0","0","0",0,5,2009,"WD","Normal",192500
231,20,"RL",73,8760,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1959,1959,"Hip","CompShg","MetalSd","MetalSd","BrkFace",220,"TA","TA","CBlock","Gd","Po","Mn","Rec",0,"Rec",0,1194,1194,"GasA","TA","Y","SBrkr",1194,0,0,1194,1,0,1,0,3,1,"TA",6,"Typ",0,"0","2Types","1959","Fin",1,312,"Po","Po","Y",0,0,120,0,0,0,"0","0","0",0,4,2010,"WD","Normal",148000
232,60,"RL",174,15138,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1995,1996,"Gable","CompShg","VinylSd","VinylSd","BrkFace",506,"Gd","TA","PConc","Fa","Po","Mn","BLQ",689,"Rec",0,773,1462,"GasA","Ex","Y","SBrkr",1490,1304,0,2794,1,0,2,1,4,1,"Ex",9,"Typ",1,"Po","2Types","1995","0",3,810,"Po","Po","Y",0,146,202,0,0,0,"0","0","0",0,7,2009,"WD","Normal",403000
233,160,"RM",21,1680,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1972,1972,"Gable","CompShg","HdBoard","HdBoard","BrkFace",297,"TA","TA","CBlock","Gd","Po","Mn","Rec",0,"Rec",0,483,483,"GasA","TA","Y","SBrkr",483,504,0,987,0,0,1,1,2,1,"TA",5,"Typ",1,"Gd","2Types","1972","RFn",1,288,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,6,2006,"WD","Normal",94500
234,20,"RL",75,10650,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1976,1976,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","Fa","0","GLQ",182,"0",712,0,894,"GasA","TA","Y","SBrkr",894,0,0,894,1,0,1,0,3,1,"TA",5,"Typ",0,"0","2Types","1976","RFn",1,308,"Po","Po","Y",365,0,0,0,0,0,"0","GdWo","0",0,2,2010,"WD","Normal",128200
235,60,"RL",70.0499583680267,7851,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","Mn","BLQ",625,"Rec",0,235,860,"GasA","Ex","Y","SBrkr",860,1100,0,1960,1,0,2,1,4,1,"Gd",8,"Typ",2,"Po","Basment","2002","0",2,440,"Po","Po","Y",288,48,0,0,0,0,"0","0","0",0,5,2010,"WD","Normal",216500
236,160,"RM",21,1680,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",6,3,1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",604,"TA","TA","CBlock","Gd","Po","Mn","0",358,"Rec",0,125,483,"GasA","TA","Y","SBrkr",483,504,0,987,0,0,1,1,2,1,"TA",5,"Typ",0,"0","CarPort","1971","RFn",1,264,"Po","Po","Y",0,0,0,0,0,0,"0","0","0",0,8,2008,"WD","Normal",89500
237,20,"RL",65,8773,"Pave","0","Reg","Lvl","AllPub","FR2","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",98,"Gd","TA","PConc","Fa","Po","0","BLQ",24,"Rec",0,1390,1414,"GasA","Ex","Y","SBrkr",1414,0,0,1414,0,0,2,0,3,1,"Gd",6,"Typ",0,"0","2Types","2004","Fin",2,494,"Po","Po","Y",132,105,0,0,0,0,"0","0","0",0,5,2010,"WD","Normal",185500
238,60,"RL",70.0499583680267,9453,"Pave","0","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","RRNe","Norm","1Fam","2Story",7,7,1993,2003,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Fa","Po","Mn","ALQ",402,"Rec",0,594,996,"GasA","Ex","Y","SBrkr",1014,730,0,1744,0,0,2,1,3,1,"Gd",7,"Typ",0,"0","2Types","1993","Fin",2,457,"Po","Po","Y",370,70,0,238,0,0,"0","0","0",0,2,2010,"WD","Normal",194500
239,20,"RL",93,12030,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","BrkFace",254,"Ex","TA","PConc","0","Po","Mn","Rec",0,"Rec",0,1694,1694,"GasA","Ex","Y","SBrkr",1694,0,0,1694,0,0,2,0,3,1,"Gd",7,"Typ",0,"0","2Types","2007","0",3,818,"Po","Po","Y",168,228,0,0,0,0,"0","0","0",0,12,2007,"New","Partial",318000
240,50,"RL",52,8741,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",6,4,1945,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","0","Mn","GLQ",94,"Rec",0,641,735,"GasA","TA","Y","FuseA",798,689,0,1487,0,0,1,1,3,1,"TA",7,"Typ",1,"Fa","CarPort","1949","RFn",1,220,"Po","Po","Y",0,140,0,0,0,0,"0","GdWo","0",0,4,2010,"WD","Normal",113000
241,20,"FV",75,9000,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",36,"Gd","TA","PConc","Fa","Po","0","BLQ",1078,"Rec",0,488,1566,"GasA","Ex","Y","SBrkr",1566,0,0,1566,1,0,2,0,3,1,"Gd",7,"Typ",0,"0","2Types","2008","Fin",2,750,"Po","Po","Y",144,168,0,0,0,0,"0","0","0",0,4,2010,"WD","Normal",262500
242,30,"RM",40,3880,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,9,1945,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","Gd","Po","Mn","0",329,"Rec",0,357,686,"GasA","Gd","Y","SBrkr",866,0,0,866,0,0,1,0,2,1,"Gd",4,"Typ",0,"0","0","1980","0",0,0,"0","0","Y",58,42,0,0,0,0,"0","0","0",0,8,2007,"WD","Normal",110500
243,50,"RM",63,5000,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,4,1900,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","Po","Mn","Rec",0,"Rec",0,540,540,"GasA","Gd","N","FuseA",889,551,0,1440,0,0,1,0,3,1,"TA",6,"Typ",0,"0","2Types","1940","RFn",1,352,"Ex","Po","Y",0,0,77,0,0,0,"0","0","0",0,4,2006,"WD","Normal",79000
244,160,"RL",75,10762,"Pave","0","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","TwnhsE","2Story",6,6,1980,1980,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Fa","Po","Mn","Rec",0,"Rec",0,626,626,"GasA","TA","Y","SBrkr",626,591,0,1217,0,0,1,1,3,1,"TA",6,"Typ",1,"Po","2Types","1980","Fin",1,288,"Po","Po","Y",0,28,0,0,0,0,"0","0","0",0,4,2009,"WD","Normal",120000
245,60,"RL",70.0499583680267,8880,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1994,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","Mn","BLQ",695,"Rec",0,253,948,"GasA","Ex","Y","SBrkr",1222,888,0,2110,1,0,2,1,3,1,"Gd",8,"Typ",2,"Ex","2Types","1994","Fin",2,463,"Po","Po","Y",0,130,0,0,0,0,"0","0","0",0,5,2010,"WD","Normal",205000
246,20,"RL",80,10400,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,5,1988,1988,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",102,"TA","TA","CBlock","Fa","Po","0","BLQ",929,"Rec",0,916,1845,"GasA","Gd","Y","SBrkr",1872,0,0,1872,0,1,2,0,3,1,"TA",6,"Typ",1,"Po","2Types","1988","0",2,604,"Po","Po","Y",197,39,0,0,0,0,"0","0","0",0,6,2006,"WD","Normal",241500
247,190,"RM",69,9142,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",6,8,1910,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","Fa","Stone","Ex","Po","Mn","Rec",0,"Rec",0,1020,1020,"GasA","Gd","N","FuseP",908,1020,0,1928,0,0,2,0,4,2,"Fa",9,"Typ",0,"0","CarPort","1910","RFn",1,440,"Gd","Gd","Y",0,60,112,0,0,0,"0","0","0",0,4,2006,"WD","Normal",137000
248,20,"RL",75,11310,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1954,1954,"Hip","CompShg","Wd Sdng","BrkFace","None",0,"TA","TA","CBlock","Gd","Po","Mn","Rec",0,"Rec",0,1367,1367,"GasA","Ex","Y","SBrkr",1375,0,0,1375,0,0,1,0,2,1,"TA",5,"Typ",1,"Po","2Types","1954","RFn",2,451,"Po","Po","Y",0,30,0,0,0,0,"0","0","0",0,6,2006,"WD","Normal",140000
249,60,"RL",72,11317,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",101,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,840,840,"GasA","Ex","Y","SBrkr",840,828,0,1668,0,0,2,1,3,1,"Gd",8,"Typ",0,"0","2Types","2003","Fin",2,500,"Po","Po","Y",144,68,0,0,0,0,"0","0","0",0,9,2007,"WD","Normal",180000
250,50,"RL",70.0499583680267,159000,"Pave","0","IR2","Low","AllPub","CulDSac","Sev","ClearCr","Norm","Norm","1Fam","1.5Fin",6,7,1958,2006,"Gable","CompShg","Wd Sdng","HdBoard","BrkCmn",472,"Gd","TA","CBlock","Fa","Po","Av","LwQ",697,"Rec",0,747,1444,"GasA","Gd","Y","SBrkr",1444,700,0,2144,0,1,2,0,4,1,"Gd",7,"Typ",2,"Po","2Types","1958","0",2,389,"Po","Po","Y",0,98,0,0,0,0,"0","0","Othr",500,6,2007,"WD","Normal",277000
251,30,"RL",55,5350,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",3,2,1940,1966,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","Po","CBlock","Gd","Po","Mn","Rec",0,"Rec",0,728,728,"GasA","Ex","Y","SBrkr",1306,0,0,1306,0,0,1,0,3,1,"Fa",6,"Mod",0,"0","0","1980","0",0,0,"0","0","Y",263,0,0,0,0,0,"0","GdPrv","Othr",450,5,2010,"WD","Normal",76500
252,120,"RM",44,4750,"Pave","0","IR1","HLS","AllPub","Inside","Mod","Crawfor","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",481,"Gd","TA","PConc","Fa","Po","Av","BLQ",1573,"Rec",0,0,1573,"GasA","Ex","Y","SBrkr",1625,0,0,1625,1,1,2,0,2,1,"Gd",5,"Typ",1,"Fa","2Types","2006","0",2,538,"Po","Po","Y",123,0,0,0,153,0,"0","0","0",0,12,2007,"WD","Family",235000
253,60,"RL",65,8366,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,798,798,"GasA","Ex","Y","SBrkr",798,842,0,1640,0,0,2,1,3,1,"Gd",6,"Typ",0,"0","2Types","2004","Fin",2,520,"Po","Po","Y",138,45,0,0,0,0,"0","0","0",0,12,2008,"WD","Normal",173000
254,80,"RL",85,9350,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,7,1964,1991,"Hip","CompShg","HdBoard","HdBoard","BrkFace",108,"TA","TA","CBlock","Fa","Po","Av","GLQ",270,"0",580,452,1302,"GasA","Ex","Y","SBrkr",1302,0,0,1302,0,1,2,0,3,1,"Gd",7,"Min1",0,"0","2Types","1964","Fin",1,309,"Po","Po","Y",333,0,0,0,0,0,"0","GdWo","0",0,10,2007,"CWD","Normal",158000
255,20,"RL",70,8400,"Pave","0","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1957,1957,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","Gd","Po","Mn","LwQ",922,"Rec",0,392,1314,"GasA","TA","Y","SBrkr",1314,0,0,1314,1,0,1,0,3,1,"TA",5,"Typ",0,"0","2Types","1957","Fin",1,294,"Po","Po","Y",250,0,0,0,0,0,"0","0","0",0,6,2010,"WD","Normal",145000
256,60,"RL",66,8738,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",302,"Gd","TA","PConc","Fa","Po","Mn","Rec",0,"Rec",0,975,975,"GasA","Ex","Y","SBrkr",1005,1286,0,2291,0,0,2,1,4,1,"Gd",8,"Typ",1,"Po","Basment","1999","0",2,429,"Po","Po","Y",192,0,0,0,0,0,"0","0","0",0,2,2006,"WD","Normal",230000
257,60,"FV",64,8791,"Pave","0","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",6,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Fa","Po","Mn","LwQ",503,"Rec",0,361,864,"GasA","Ex","Y","SBrkr",864,864,0,1728,0,0,2,1,3,1,"Gd",7,"Typ",0,"0","2Types","2003","Fin",2,673,"Po","Po","Y",216,56,0,0,0,0,"0","0","0",0,5,2008,"WD","Normal",207500
